160183,24,25,24,803,806,802,798
160193,24,24,24,803,805,802,798
160203,24,24,24,803,805,802,798
160213,25,24,24,803,806,802,799
160223,26,25,25,803,805,803,799
160233,27,25,25,803,806,802,799
160243,27,27,26,802,805,803,798
160253,29,28,26,803,806,802,799
160263,31,29,28,803,805,802,798
160273,32,30,29,803,805,802,798
160283,35,32,31,802,805,803,798
160293,37,34,33,803,805,803,799
160303,40,36,36,803,806,802,799
160313,42,39,39,803,806,802,799
160323,45,42,41,802,805,803,798
160333,48,45,44,803,805,803,798
160343,52,48,47,803,805,804,798
160353,55,51,50,803,806,802,799
160363,58,54,54,803,805,803,799
160373,62,57,57,803,805,803,799
160383,65,61,60,803,805,802,799
160393,68,65,64,803,805,803,799
160402,68,69,67,802,805,803,798
160413,74,72,70,803,805,803,798
160423,76,74,71,802,805,803,799
160433,79,76,74,803,805,803,799
160443,81,78,76,803,805,803,798
160453,83,81,79,803,805,803,799
160463,85,83,82,803,805,802,799
160473,87,86,84,803,806,802,799
160483,89,88,86,803,805,802,799
160493,90,90,88,803,805,802,799
160503,90,91,90,803,806,802,799
160513,90,92,90,803,805,803,798
160523,90,92,90,803,805,803,799
160533,90,91,90,803,805,802,798
160543,90,91,90,803,805,802,799
160553,90,90,90,803,805,803,798
160563,90,90,90,802,805,803,798
160573,90,90,90,804,806,802,799
160583,90,91,90,803,805,803,799
160593,90,91,90,803,806,802,799
160603,90,91,90,803,806,803,799
160612,90,90,90,802,805,803,798
160623,90,90,90,803,806,803,799
160633,90,90,90,803,806,802,799
160643,90,91,90,803,805,802,799
160653,90,91,90,802,805,803,798
160663,90,91,90,803,806,802,799
160673,90,90,90,802,805,803,798
160683,90,90,90,803,805,803,798
160693,90,90,90,802,805,803,798
160703,89,90,90,803,806,802,799
160713,87,90,90,803,805,803,798
160723,85,89,89,803,805,802,799
160733,83,88,87,802,805,803,798
160743,81,86,85,803,805,803,799
160753,79,83,82,804,806,802,799
160763,76,80,80,803,805,803,799
160773,73,78,77,803,805,803,799
160783,71,75,74,803,806,802,799
160793,67,73,72,803,805,803,799
160803,65,71,69,803,805,803,798
160813,62,69,66,803,805,803,799
160823,59,66,64,804,806,802,799
160833,57,63,62,802,805,803,798
160843,55,61,59,803,805,803,799
160853,53,58,57,803,806,802,799
160863,50,56,54,802,805,803,798
160873,49,55,52,802,805,803,798
160883,46,53,50,803,806,802,799
160893,44,51,48,803,805,803,799
160903,42,48,45,803,805,803,798
160912,42,46,42,803,805,803,799
160923,37,45,41,803,805,803,798
160933,36,44,40,802,805,803,798
160943,35,42,37,803,806,802,799
160953,33,40,35,803,805,802,799
160963,32,38,33,803,806,802,799
160973,31,36,32,803,805,802,798
160983,31,35,31,801,805,803,798
160993,31,34,31,803,806,802,798
161003,31,34,31,803,806,803,799
161013,31,34,32,804,805,803,799
161023,31,34,32,803,805,803,798
161033,31,34,32,803,805,803,799
161043,32,34,32,803,806,802,799
161053,32,34,32,803,805,803,798
161063,33,34,33,803,805,803,798
161073,34,34,33,803,805,803,798
161083,35,34,33,803,805,802,799
161093,36,35,34,802,805,803,798
161103,36,36,35,803,806,802,798
161113,37,37,36,804,806,802,799
161123,39,38,37,803,806,802,799
161133,40,38,38,803,806,802,799
161143,41,39,39,803,806,802,798
161153,43,41,40,803,805,802,799
161163,44,43,42,803,805,802,798
161173,45,45,44,802,805,803,798
161183,46,46,46,803,805,803,798
161193,47,47,47,803,805,803,798
161203,49,47,48,803,805,803,798
161213,49,48,48,803,805,803,798
161223,50,49,49,803,806,802,799
161233,51,50,49,803,806,802,799
161243,51,50,50,803,806,802,799
161253,51,51,51,802,805,803,798
161263,51,51,51,802,805,803,798
161273,51,51,50,803,806,802,799
161283,51,51,50,802,805,803,798
161293,51,51,50,803,805,803,799
161303,51,51,50,803,806,802,799
161313,51,51,51,803,805,803,799
161323,51,51,52,803,805,803,799
161333,51,51,52,802,805,803,798
161343,51,51,52,803,806,802,799
161353,51,51,51,803,805,803,799
161363,51,51,51,803,805,803,798
161373,51,51,52,802,805,803,798
161383,51,51,52,803,805,803,798
161393,50,51,52,803,806,802,799
161403,51,50,51,803,805,803,799
161413,51,50,50,804,806,802,799
161423,51,50,50,803,805,803,799
161433,51,51,50,803,806,802,799
161443,51,52,51,803,805,803,799
161453,51,52,51,803,806,802,799
161463,51,52,51,804,805,802,799
161473,51,52,51,803,805,802,799
161483,51,52,51,803,805,803,799
161493,51,52,51,803,806,802,799
161503,51,52,51,803,806,802,799
161513,51,52,51,803,806,802,799
161523,51,52,51,803,806,802,799
161533,50,52,51,803,805,802,798
161543,51,52,51,803,805,803,799
161553,50,51,50,803,805,802,799
161563,50,51,50,802,805,803,798
161573,51,51,50,804,806,802,799
161582,51,51,50,802,805,803,798
161592,51,52,51,803,805,803,798
161603,51,52,51,803,805,802,799
161613,51,52,51,803,805,803,798
161623,51,52,51,803,805,803,798
161633,51,52,51,803,805,802,798
161643,51,52,51,803,805,802,798
161653,51,52,51,803,806,802,799
161663,51,52,51,803,806,802,799
161673,51,52,51,803,806,802,798
161683,51,52,51,803,806,802,799
161693,51,52,51,803,806,802,799
161703,51,52,51,803,806,802,799
161713,50,52,51,803,806,802,799
161723,51,52,51,804,806,802,799
161733,51,51,50,804,806,803,799
161743,51,51,50,803,805,802,798
161753,50,52,51,803,805,802,798
161763,51,52,52,803,805,802,799
161773,51,52,52,803,805,803,798
161783,51,52,51,803,805,802,799
161793,51,52,51,803,805,803,799
161803,51,52,52,804,806,802,799
161813,51,52,52,803,805,802,798
161823,51,52,52,803,805,803,798
161833,51,52,52,803,805,803,799
161843,50,52,52,802,805,803,798
161853,51,52,51,803,805,803,798
161863,51,51,51,803,806,802,799
161873,51,51,50,802,805,803,798
161883,51,52,51,802,804,803,798
161893,51,52,51,802,805,803,798
161903,51,52,51,802,805,803,798
161913,51,52,50,803,805,802,798
161923,51,52,50,803,805,803,799
161933,51,52,50,803,806,802,799
161943,51,52,50,803,805,802,798
161953,51,52,51,803,805,802,799
161963,50,52,51,803,805,802,798
161973,51,52,51,803,806,802,799
161983,51,51,50,803,805,803,798
161993,51,51,50,803,806,802,799
162003,51,52,51,802,805,803,798
162013,51,52,52,803,806,802,799
162023,51,52,52,803,805,803,798
162033,51,52,52,803,805,803,799
162043,51,52,52,803,805,802,799
162053,51,52,51,803,805,803,799
162063,50,52,51,802,805,803,798
162073,51,52,50,804,805,802,799
162083,51,51,50,802,805,803,798
162093,51,51,50,803,806,802,799
162103,51,52,51,803,805,803,798
162113,50,52,51,803,805,803,799
162123,50,52,51,803,805,803,798
162133,51,51,50,803,805,803,799
162143,50,51,50,803,805,803,799
162153,51,51,50,803,805,803,798
162163,51,51,50,803,805,803,798
162173,51,52,51,803,805,802,798
162183,51,52,51,803,805,803,798
162193,50,52,51,802,805,803,798
162203,51,52,51,803,806,802,799
162213,51,51,50,803,805,803,798
162223,51,51,50,803,806,803,799
162233,51,51,51,803,805,803,799
162243,51,52,51,802,805,803,799
162253,51,52,51,803,805,803,799
162262,51,52,51,803,806,802,799
162273,51,52,51,804,806,802,799
162283,51,52,51,803,805,802,799
162293,51,52,51,803,806,802,799
162303,51,52,51,803,805,803,799
162313,51,52,51,803,805,803,799
162323,51,52,51,803,805,803,799
162333,51,52,51,803,805,803,798
162343,51,52,51,803,806,802,799
162353,50,52,51,803,805,803,799
162363,50,52,51,802,805,803,798
162373,50,51,50,803,805,803,798
162382,50,51,50,803,805,803,798
162393,51,51,50,803,805,803,798
162403,51,51,50,803,805,803,798
162413,50,51,51,803,805,803,798
162423,51,52,51,803,805,803,798
162433,51,52,51,803,805,803,799
162443,50,52,51,803,805,803,798
162453,50,51,50,803,806,802,798
162463,50,51,50,803,805,803,799
162473,50,51,50,802,805,803,798
162483,51,51,50,803,805,803,799
162493,50,51,50,803,806,802,799
162503,50,51,50,803,805,803,798
162513,50,51,51,803,805,802,798
162523,50,51,51,802,805,803,798
162533,50,51,50,803,805,802,798
162543,51,51,50,803,805,803,798
162553,50,51,50,802,805,803,798
162563,49,51,50,804,806,802,799
162573,49,51,50,802,805,803,798
162583,48,50,49,803,805,802,799
162593,46,50,49,803,805,803,799
162603,45,49,48,803,805,802,798
162613,43,47,46,803,805,802,799
162623,41,45,44,803,806,802,799
162633,38,43,42,803,805,803,799
162643,36,41,40,803,806,802,799
162653,33,39,37,803,805,803,798
162663,30,37,34,803,805,802,798
162673,27,34,31,804,806,802,799
162683,25,31,29,803,806,803,800
162693,22,29,26,803,805,802,798
162703,19,26,23,803,805,803,798
162713,17,24,20,803,806,802,799
162723,14,21,18,803,805,803,798
162733,12,19,15,803,805,802,799
162743,9,16,13,803,806,803,799
162753,8,14,10,803,806,802,799
162763,5,12,8,803,805,802,799
162773,4,10,6,803,805,803,799
162783,2,8,4,803,805,802,798
162793,0,6,2,803,805,803,798
162803,0,5,0,802,805,803,798
162813,0,4,-1,803,805,803,799
162823,0,3,-2,803,805,803,798
162833,0,3,-1,802,805,803,798
162843,0,3,-1,803,806,802,799
162853,0,3,0,802,805,803,798
162863,0,3,0,803,805,802,799
162873,0,3,0,804,806,802,798
162883,0,3,0,803,805,802,798
162893,0,3,-1,803,806,802,799
162903,0,3,-1,803,806,802,799
162913,0,3,0,803,806,802,799
162923,0,3,0,803,805,803,798
162933,0,3,0,803,805,803,798
162943,0,3,0,803,806,802,799
162953,0,3,0,803,805,802,798
162963,0,3,0,803,805,803,799
162973,0,3,0,803,806,802,799
162983,1,3,0,803,805,803,798
162993,4,3,1,803,805,802,798
163003,7,4,1,803,806,803,800
163013,10,5,3,803,805,802,799
163023,14,8,7,803,805,802,800
163033,18,12,11,803,805,803,798
163043,22,16,16,803,806,802,799
163053,27,22,21,803,805,803,798
163063,31,27,26,803,805,803,800
163073,34,31,31,802,805,803,798
163083,37,35,35,803,806,802,799
163093,41,38,38,803,805,804,798
163103,45,40,40,802,805,804,798
163113,47,44,43,803,805,803,799
163123,49,47,45,803,805,803,798
163133,53,50,49,803,805,802,798
163143,54,53,52,803,805,802,799
163153,57,55,54,803,805,803,799
163163,59,57,56,803,806,802,799
163173,60,59,58,803,805,803,798
163183,62,61,60,803,805,803,799
163193,63,62,61,803,805,803,799
163203,64,64,62,803,806,802,799
163213,64,65,63,803,805,802,799
163223,65,65,64,803,806,803,799
163233,65,66,65,802,805,803,798
163243,65,66,65,804,806,802,799
163253,65,66,65,803,806,802,799
163263,65,65,65,804,806,802,799
163273,65,65,65,803,805,803,798
163283,64,65,65,803,806,802,799
163293,64,66,65,803,805,803,799
163303,63,65,65,802,805,803,798
163313,62,64,64,803,805,803,798
163323,61,63,63,803,805,803,798
163333,60,62,62,802,805,803,798
163343,58,61,61,803,805,803,798
163353,56,60,59,803,805,803,798
163363,54,58,57,803,805,803,799
163373,52,56,55,804,806,802,799
163383,50,53,53,802,805,804,798
163393,48,51,51,803,805,802,799
163403,46,49,49,803,805,803,798
163413,44,47,46,803,806,802,799
163423,41,45,44,803,805,803,799
163433,39,42,42,803,805,802,799
163443,36,40,40,804,806,803,799
163453,33,37,38,803,805,802,799
163463,30,35,35,803,805,803,798
163473,27,32,32,802,805,803,799
163483,23,29,29,803,805,803,798
163493,20,25,25,803,805,803,799
163503,18,21,21,804,805,802,798
163513,15,18,18,803,806,802,799
163523,13,16,14,803,806,802,799
163533,12,14,12,803,805,803,798
163543,10,12,12,803,805,803,798
163553,8,11,11,802,805,803,798
163563,7,9,11,803,806,802,799
163573,5,8,9,803,806,802,799
163583,4,6,7,803,805,802,799
163593,3,5,4,803,805,802,798
163603,2,4,2,804,805,802,799
163613,1,3,1,803,805,803,798
163623,0,2,1,803,805,802,799
163633,0,1,1,803,805,802,799
163643,0,0,0,803,805,803,799
163653,0,-1,0,803,805,803,799
163663,0,0,0,802,805,802,798
163673,0,1,0,803,806,802,798
163683,0,1,0,803,805,802,799
163693,0,1,0,803,805,803,798
163703,0,1,0,803,805,803,798
163713,0,0,0,803,805,802,799
163723,0,0,0,803,805,803,798
163733,0,0,0,803,806,802,799
163743,2,1,0,802,805,803,798
163753,4,1,1,803,805,802,798
163763,8,2,2,803,805,803,798
163773,11,5,4,803,806,802,799
163783,14,9,7,803,806,802,798
163793,18,14,12,803,805,802,798
163803,22,18,16,802,805,803,798
163813,26,22,21,803,804,803,799
163823,30,25,25,803,805,803,799
163833,33,29,30,803,805,803,798
163843,37,33,33,802,805,803,798
163853,40,37,37,803,805,802,799
163863,43,40,40,802,805,803,798
163873,45,44,42,803,806,802,799
163883,47,46,45,804,806,802,799
163893,49,48,47,803,805,803,798
163903,51,50,48,803,805,803,799
163913,52,51,50,803,806,802,799
163923,54,52,52,803,805,803,798
163933,54,54,53,802,805,803,798
163943,55,55,54,803,805,802,799
163953,56,56,55,804,806,802,799
163963,57,56,56,803,806,802,799
163973,58,57,56,803,805,803,798
163983,58,58,57,803,806,802,799
163993,58,59,58,803,805,803,799
164003,59,59,58,803,805,803,798
164013,59,59,58,803,805,803,798
164023,59,60,58,802,805,803,798
164033,59,60,58,803,805,803,799
164042,59,60,58,803,805,803,799
164053,58,60,58,803,805,803,799
164063,59,59,58,805,805,803,799
164073,59,59,58,802,805,803,798
164083,59,59,58,803,805,803,799
164093,59,60,58,804,805,802,799
164103,59,60,58,803,805,802,798
164113,59,60,58,803,805,803,798
164123,59,60,58,803,805,803,799
164133,59,60,58,803,805,802,798
164143,58,60,58,802,805,803,798
164153,58,59,58,803,805,803,798
164163,58,59,58,803,806,802,799
164173,58,59,58,803,805,803,798
164183,58,59,58,803,805,803,798
164193,58,59,58,803,805,803,798
164203,58,59,58,803,805,803,798
164213,57,59,58,803,805,803,798
164223,56,59,58,803,805,802,798
164233,55,59,57,802,805,803,798
164243,54,57,56,803,806,802,799
164253,53,55,55,803,805,803,798
164263,51,53,53,803,805,803,799
164273,49,52,52,803,805,803,798
164283,48,51,50,803,805,803,798
164293,45,49,49,803,805,803,799
164303,43,48,47,802,805,803,798
164313,40,45,45,803,805,803,799
164323,37,43,42,803,805,802,799
164333,35,40,39,803,806,802,799
164343,31,36,36,802,805,803,798
164353,29,33,33,803,806,802,798
164363,26,30,30,803,806,802,799
164373,23,27,27,803,808,803,798
164383,20,25,24,803,805,803,798
164393,18,21,21,803,805,803,798
164403,15,18,19,802,805,803,798
164413,13,16,16,803,805,802,799
164423,12,14,14,803,805,802,798
164433,10,12,12,803,806,802,798
164443,9,11,10,802,805,803,798
164453,9,10,9,803,805,803,798
164463,8,9,8,803,806,802,799
164473,7,9,8,803,806,802,799
164483,7,8,8,803,805,802,799
164493,7,8,8,803,806,802,799
164503,7,8,8,803,806,802,799
164513,7,8,7,804,805,802,799
164523,7,8,7,803,805,803,799
164533,7,9,7,802,805,803,798
164543,7,9,7,802,805,803,798
164553,7,8,7,802,805,803,798
164563,7,8,7,803,805,802,798
164573,7,7,7,803,805,802,798
164583,7,7,7,803,805,803,799
164593,7,7,7,803,806,802,799
164603,7,8,7,804,805,802,799
164613,7,8,7,803,806,803,799
164623,7,8,7,802,805,803,798
164633,7,8,7,803,805,803,798
164643,7,7,7,803,805,803,798
164653,7,7,7,803,806,802,799
164663,7,7,7,802,805,803,798
164673,7,8,7,803,806,802,798
164683,7,8,7,804,806,802,799
164693,8,8,7,803,805,803,798
164703,9,8,7,803,805,803,798
164713,9,9,8,803,805,803,798
164723,11,9,8,802,805,803,798
164733,13,10,9,803,806,802,798
164743,15,12,11,803,805,803,799
164753,17,14,14,803,805,803,798
164763,19,16,16,803,806,802,799
164773,22,19,19,803,805,802,799
164783,26,21,21,803,806,802,798
164793,29,23,24,804,806,802,799
164803,33,27,27,802,805,803,798
164813,36,30,30,803,806,803,799
164823,40,34,34,803,805,803,799
164833,43,38,38,803,805,803,799
164843,45,41,42,804,806,803,799
164853,48,44,45,803,805,803,798
164863,51,47,48,803,805,802,799
164873,54,49,50,803,806,802,799
164883,58,51,52,803,805,802,798
164893,61,54,55,802,805,803,798
164903,64,58,58,803,806,802,799
164913,67,62,62,804,806,802,799
164923,70,66,66,803,805,803,798
164933,72,69,69,802,805,803,798
164943,75,71,72,803,805,803,798
164953,77,73,74,804,806,802,799
164963,79,75,76,803,805,803,798
164973,81,77,78,803,805,802,798
164983,82,80,80,803,805,803,798
164993,83,82,81,803,805,802,799
165003,84,83,83,803,806,803,799
165013,85,84,84,803,806,802,799
165023,85,85,84,804,806,802,799
165033,86,85,85,803,805,802,799
165043,86,86,85,802,805,803,798
165053,86,86,85,803,805,803,799
165063,86,86,85,802,805,803,798
165073,86,86,85,802,805,803,798
165083,86,86,85,803,805,802,798
165093,86,86,85,802,805,803,798
165103,86,86,85,803,805,802,798
165113,86,86,85,803,805,802,799
165123,85,86,85,804,806,802,799
165133,85,86,85,803,806,802,799
165143,85,86,85,803,805,803,798
165153,84,85,85,803,805,802,798
165163,84,85,85,803,805,803,799
165173,83,85,84,803,805,803,799
165183,82,85,84,803,805,802,799
165193,82,84,83,803,805,803,799
165203,81,83,82,803,805,803,799
165213,81,82,81,803,805,802,799
165223,80,81,81,803,806,802,799
165233,79,81,80,802,805,803,798
165243,78,80,80,802,805,803,798
165253,76,79,80,802,805,803,798
165263,75,78,78,803,805,803,799
165273,73,77,76,803,806,802,799
165283,71,75,74,803,806,802,799
165293,69,73,72,802,805,803,798
165303,68,71,70,803,806,802,799
165313,67,69,68,804,806,802,799
165323,65,67,67,804,806,802,799
165333,64,66,66,803,805,803,798
165343,63,65,66,802,805,803,798
165353,61,64,65,803,805,802,798
165363,58,63,64,803,806,802,799
165373,56,61,62,802,805,803,798
165383,53,59,59,803,806,802,799
165393,50,56,56,803,805,803,799
165403,48,53,52,803,805,803,798
165413,45,50,49,804,806,802,799
165423,42,47,46,803,805,803,799
165433,40,44,43,803,805,803,798
165443,37,42,40,803,806,802,799
165453,35,40,38,803,806,802,799
165463,31,38,36,803,805,802,799
165473,29,35,34,803,805,803,798
165483,27,32,31,804,805,802,799
165493,24,29,27,803,806,802,799
165503,22,27,24,803,806,802,799
165513,20,25,22,803,805,803,799
165522,20,23,20,802,805,803,799
165533,16,21,19,804,805,802,799
165543,15,20,18,803,805,802,799
165553,13,19,16,803,806,802,798
165563,13,17,15,803,806,802,798
165573,11,15,13,803,806,802,798
165583,10,14,11,803,805,803,799
165593,9,13,10,803,805,802,799
165603,9,12,9,802,805,803,798
165613,9,12,9,803,805,803,799
165623,8,12,9,803,806,802,799
165633,8,11,9,803,805,803,798
165643,8,11,9,803,805,803,799
165653,8,10,9,802,805,803,798
165663,8,10,8,803,805,802,799
165673,8,10,8,803,805,802,799
165683,8,10,8,803,805,803,798
165693,8,10,8,803,805,803,798
165703,8,10,8,803,805,803,799
165713,8,10,8,803,806,803,799
165723,8,10,8,803,805,802,798
165733,8,10,8,803,805,803,798
165743,8,10,8,802,805,803,798
165753,8,10,8,803,805,803,799
165763,8,10,8,803,805,802,799
165772,8,10,8,802,805,803,798
165783,8,10,8,803,805,803,798
165793,8,10,8,803,805,802,799
165803,8,10,8,803,805,802,799
165823,9,10,8,803,806,802,799
165833,9,10,8,803,805,803,798
165843,9,10,9,802,805,803,798
165853,10,10,9,802,805,803,798
165863,12,10,10,803,806,802,799
165873,13,11,11,804,806,802,799
165883,14,12,12,802,805,803,798
165893,15,14,14,803,805,802,799
165903,16,16,15,802,805,803,798
165913,18,18,16,803,805,802,798
165923,20,19,17,803,805,802,798
165933,22,20,19,803,805,803,798
165943,25,22,20,802,805,803,798
165953,27,25,23,803,804,802,799
165963,30,27,26,803,805,803,799
165973,32,29,29,803,806,802,799
165983,35,32,32,803,805,802,799
165993,38,34,34,803,805,803,798
166003,41,36,37,803,805,803,799
166013,45,38,40,803,805,802,799
166023,47,41,43,803,805,803,799
166033,50,45,46,803,806,802,799
166043,53,48,49,803,806,802,799
166053,56,50,52,802,805,803,798
166063,58,53,55,802,805,803,798
166073,61,55,57,803,805,803,798
166083,64,57,59,803,806,802,799
166093,67,59,62,803,805,802,799
166103,70,62,65,803,805,803,798
166113,72,65,68,803,805,803,798
166123,75,68,71,803,805,802,799
166133,77,71,73,803,805,803,799
166143,80,73,76,803,805,803,798
166153,82,75,78,802,805,803,798
166163,85,77,80,803,806,802,799
166173,87,79,83,803,805,803,798
166183,90,82,86,803,805,803,798
166193,90,85,88,802,805,803,798
166203,90,87,90,803,806,803,799
166213,90,88,91,803,805,802,799
166223,90,88,91,803,806,802,798
166233,90,88,91,802,805,803,798
166243,90,88,91,803,806,802,799
166253,90,88,90,803,805,802,799
166263,90,88,90,803,805,803,798
166272,90,88,90,804,805,802,799
166283,90,88,90,803,805,802,798
166293,90,88,91,803,805,802,799
166303,90,88,90,803,806,802,799
166313,90,88,90,803,806,802,799
166323,90,88,89,803,806,802,798
166333,90,88,89,802,805,803,798
166343,90,88,90,803,806,802,799
166353,90,88,91,803,805,802,798
166363,90,88,91,802,805,803,798
166373,90,88,91,804,806,802,799
166383,90,88,91,803,805,802,799
166393,90,88,90,803,805,803,798
166403,90,89,90,803,806,802,799
166413,90,89,91,803,805,802,798
166423,88,89,91,803,805,803,798
166433,85,89,90,803,806,802,799
166443,82,88,88,802,805,802,798
166453,79,86,84,803,806,802,799
166463,76,82,80,803,805,803,798
166473,73,78,76,804,806,802,799
166483,70,74,72,803,805,803,798
166493,66,71,70,803,805,803,798
166503,63,68,68,803,805,803,798
166513,59,64,66,803,806,802,799
166523,56,61,63,802,805,803,799
166533,54,58,59,803,805,803,798
166543,50,56,55,803,805,803,799
166553,47,54,51,802,805,803,798
166563,45,51,47,803,805,803,798
166573,42,48,45,803,805,803,799
166583,39,45,43,803,805,803,799
166593,36,43,41,803,805,803,799
166603,33,41,38,803,805,802,799
